Date,QBX1_CONDUCTIVITY,QBX1_TEMPERATURE,QBX1_ORP,QBX1_PH,QBX1_CORROSION_RATE,QBX1_FLUOROMETER,QBX1_FLOW_SWITCH,QBX1_RELAY1,QBX1_RELAY2,QBX1_RELAY3,QBX1_RELAY4,QBX1_RELAY5,QBX1_RELAY6,QBX1_RELAY7,QBX1_RELAY8
2023-08-06 00:32:25,3199.0,24.9,269.0,7.4,0.9,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:26,3198.0,24.8,269.0,7.4,0.8,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:27,3200.0,24.6,269.0,7.5,0.9,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:28,3199.0,24.9,269.0,7.4,0.8,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:29,3199.0,24.9,269.0,7.5,0.8,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:30,3200.0,24.7,270.0,7.5,0.9,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:31,3199.0,24.7,269.0,7.5,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:32,3199.0,24.9,269.0,7.4,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:33,3198.0,24.9,269.0,7.5,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:34,3198.0,25.0,270.0,7.5,0.9,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:35,3199.0,24.6,270.0,7.5,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:36,3199.0,24.6,269.0,7.5,0.9,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:37,3198.0,24.9,269.0,7.5,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:38,3199.0,24.6,269.0,7.4,0.8,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:39,3199.0,24.8,270.0,7.5,0.8,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:40,3199.0,24.6,269.0,7.4,0.8,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:41,3200.0,24.9,268.0,7.4,0.8,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:42,3199.0,24.8,269.0,7.4,0.9,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:43,3198.0,24.8,269.0,7.5,0.9,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:44,3199.0,24.6,268.0,7.4,0.9,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:45,3198.0,24.6,269.0,7.5,0.9,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:46,3199.0,25.0,270.0,7.5,0.9,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:47,3198.0,24.8,269.0,7.5,0.9,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:48,3199.0,24.6,269.0,7.4,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:49,3200.0,24.8,270.0,7.5,0.9,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:50,3199.0,24.8,268.0,7.4,0.8,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:51,3199.0,24.6,269.0,7.4,0.9,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:52,3199.0,24.7,269.0,7.5,0.8,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:53,3199.0,24.7,269.0,7.5,0.8,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:54,3199.0,24.6,270.0,7.5,0.8,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:55,3199.0,24.8,268.0,7.4,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:56,3198.0,24.8,270.0,7.4,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:57,3199.0,25.0,269.0,7.5,0.8,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:58,3198.0,24.9,269.0,7.5,0.8,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:32:59,3199.0,24.6,269.0,7.4,0.9,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:00,3200.0,24.6,269.0,7.5,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:01,3200.0,25.0,269.0,7.4,0.9,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:02,3199.0,24.5,268.0,7.4,0.9,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:03,3198.0,24.8,269.0,7.4,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:04,3200.0,24.8,269.0,7.4,0.8,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:05,3199.0,25.0,269.0,7.5,0.8,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:06,3199.0,24.8,270.0,7.4,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:07,3199.0,24.8,269.0,7.5,0.9,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:08,3198.0,24.9,268.0,7.4,0.8,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:09,3199.0,24.8,268.0,7.5,0.8,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:10,3198.0,24.6,268.0,7.4,0.9,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:11,3199.0,24.6,269.0,7.4,0.9,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:12,3200.0,24.9,268.0,7.4,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:13,3198.0,24.9,269.0,7.5,0.9,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:14,3198.0,24.7,269.0,7.5,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:15,3199.0,25.0,269.0,7.5,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:16,3198.0,24.9,269.0,7.5,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:17,3200.0,24.7,269.0,7.5,0.8,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:18,3200.0,24.8,269.0,7.4,0.8,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:19,3199.0,24.9,268.0,7.5,0.8,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:20,3199.0,24.5,269.0,7.4,0.8,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:21,3198.0,24.6,269.0,7.5,0.9,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:22,3200.0,24.6,269.0,7.5,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:23,3200.0,24.7,270.0,7.4,0.9,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:24,3200.0,24.6,268.0,7.4,0.8,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:25,3198.0,24.7,268.0,7.4,0.9,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:26,3200.0,25.0,268.0,7.5,0.9,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:27,3198.0,24.6,269.0,7.4,0.8,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:28,3199.0,24.6,269.0,7.5,0.8,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:29,3198.0,24.8,270.0,7.4,0.8,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:30,3199.0,24.6,269.0,7.4,0.9,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:31,3199.0,24.7,269.0,7.5,0.9,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:32,3198.0,24.8,270.0,7.4,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:33,3199.0,24.9,270.0,7.5,0.8,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:34,3199.0,24.7,268.0,7.5,0.9,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:35,3198.0,24.6,269.0,7.5,0.9,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:36,3199.0,24.9,268.0,7.5,0.8,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:37,3199.0,24.6,268.0,7.5,0.8,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:38,3199.0,24.8,268.0,7.4,0.8,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:39,3198.0,24.5,269.0,7.4,0.9,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:40,3199.0,24.7,268.0,7.4,0.8,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:41,3198.0,24.9,269.0,7.5,0.9,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:42,3199.0,24.7,268.0,7.5,0.9,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:43,3199.0,24.6,268.0,7.5,0.8,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:44,3199.0,24.9,269.0,7.5,0.8,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:45,3198.0,24.8,268.0,7.5,0.8,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:46,3199.0,24.6,268.0,7.5,0.9,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:47,3200.0,24.8,270.0,7.4,0.8,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:48,3200.0,24.8,269.0,7.5,0.8,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:49,3199.0,24.8,270.0,7.5,0.9,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:50,3199.0,25.0,268.0,7.4,0.8,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:51,3200.0,24.7,268.0,7.5,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:52,3199.0,24.9,270.0,7.4,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:53,3198.0,24.8,270.0,7.5,0.8,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:54,3198.0,24.5,270.0,7.5,0.8,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:55,3198.0,24.8,269.0,7.5,0.9,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:56,3198.0,24.7,269.0,7.5,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:57,3200.0,24.7,269.0,7.5,0.8,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:58,3199.0,24.7,269.0,7.5,0.8,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:33:59,3199.0,24.9,269.0,7.4,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:00,3199.0,24.9,268.0,7.5,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:01,3200.0,24.9,269.0,7.5,0.9,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:02,3199.0,24.6,268.0,7.5,0.8,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:03,3199.0,24.8,270.0,7.4,0.8,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:04,3199.0,24.6,269.0,7.5,0.9,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:05,3199.0,24.9,269.0,7.4,0.9,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:06,3199.0,25.0,269.0,7.5,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:07,3200.0,24.7,269.0,7.5,0.9,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:08,3200.0,24.5,269.0,7.4,0.9,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:09,3200.0,24.9,268.0,7.5,0.8,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:10,3200.0,24.7,270.0,7.4,0.9,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:11,3198.0,24.5,269.0,7.4,0.8,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:12,3200.0,25.0,270.0,7.5,0.8,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:13,3199.0,24.9,268.0,7.5,0.8,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:14,3199.0,24.5,268.0,7.5,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:15,3200.0,24.6,269.0,7.5,0.8,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:16,3200.0,24.6,269.0,7.5,0.8,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:17,3199.0,24.9,269.0,7.5,0.9,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:18,3198.0,24.9,269.0,7.5,0.9,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:19,3200.0,24.8,268.0,7.5,0.8,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:20,3199.0,24.6,269.0,7.4,0.8,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:21,3198.0,24.8,269.0,7.5,0.9,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:22,3199.0,24.8,268.0,7.4,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:23,3199.0,25.0,269.0,7.4,0.9,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:24,3198.0,24.7,269.0,7.5,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:25,3199.0,24.6,269.0,7.4,0.8,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:26,3200.0,24.8,269.0,7.5,0.8,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:27,3200.0,24.9,270.0,7.5,0.9,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:28,3199.0,24.5,270.0,7.5,0.8,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:29,3198.0,24.6,268.0,7.4,0.8,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:30,3199.0,24.8,268.0,7.4,0.8,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:31,3199.0,24.9,269.0,7.5,0.8,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:32,3199.0,24.8,269.0,7.5,0.8,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:33,3199.0,24.8,269.0,7.5,0.9,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:34,3198.0,24.6,269.0,7.5,0.8,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:35,3199.0,25.0,270.0,7.4,0.9,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:36,3199.0,24.5,269.0,7.5,0.8,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:37,3200.0,24.9,268.0,7.4,0.9,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:38,3198.0,24.8,269.0,7.5,0.8,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:39,3199.0,24.8,268.0,7.5,0.9,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:40,3199.0,24.7,269.0,7.4,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:41,3199.0,24.8,268.0,7.4,0.8,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:42,3199.0,24.6,269.0,7.5,0.8,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:43,3200.0,24.7,269.0,7.5,0.8,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:44,3199.0,24.9,268.0,7.4,0.9,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:45,3199.0,24.8,269.0,7.4,0.8,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:46,3200.0,24.8,270.0,7.4,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:47,3200.0,25.0,269.0,7.5,0.8,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:48,3200.0,24.9,269.0,7.5,0.8,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:49,3199.0,24.9,269.0,7.4,0.8,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:50,3198.0,24.9,269.0,7.4,0.9,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:51,3199.0,24.8,270.0,7.5,0.9,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:52,3199.0,24.8,270.0,7.4,0.8,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:53,3198.0,24.5,270.0,7.4,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:54,3200.0,25.0,269.0,7.4,0.8,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:55,3198.0,24.6,268.0,7.4,0.8,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:56,3199.0,24.6,268.0,7.4,0.8,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:57,3198.0,24.6,270.0,7.4,0.8,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:58,3199.0,24.9,269.0,7.5,0.9,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:34:59,3199.0,24.9,269.0,7.4,0.9,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:00,3198.0,24.7,269.0,7.5,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:01,3199.0,24.7,269.0,7.4,0.8,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:02,3199.0,25.0,268.0,7.4,0.8,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:03,3199.0,24.8,269.0,7.5,0.9,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:04,3198.0,24.9,270.0,7.4,0.9,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:05,3199.0,24.8,270.0,7.5,0.8,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:06,3199.0,24.9,270.0,7.5,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:07,3200.0,24.9,268.0,7.5,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:08,3199.0,24.8,270.0,7.5,0.9,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:09,3199.0,24.6,268.0,7.4,0.9,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:10,3200.0,24.8,269.0,7.4,0.8,20.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:11,3198.0,24.5,270.0,7.4,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:12,3199.0,24.5,269.0,7.4,0.9,20.3,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:13,3199.0,24.6,269.0,7.5,0.8,20.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:14,3200.0,24.8,268.0,7.5,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:15,3199.0,24.6,270.0,7.5,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:16,3198.0,24.9,270.0,7.4,0.9,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:17,3198.0,24.8,268.0,7.4,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:18,3199.0,24.8,270.0,7.4,0.8,21.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:19,3200.0,25.0,269.0,7.4,0.8,20.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:20,3198.0,24.8,269.0,7.4,0.9,20.4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:21,3198.0,24.6,268.0,7.5,0.9,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:22,3199.0,24.7,268.0,7.5,0.8,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:23,3199.0,24.6,269.0,7.5,0.8,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:24,3200.0,24.8,269.0,7.4,0.9,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:25,3200.0,24.5,269.0,7.5,0.8,20.1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:26,3200.0,24.5,270.0,7.4,0.9,20.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:27,3198.0,24.6,269.0,7.4,0.8,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:28,3198.0,25.0,270.0,7.5,0.8,20.7,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:29,3199.0,24.7,269.0,7.4,0.9,20.8,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-08-06 00:35:30,3198.0,24.8,269.0,7.4,0.8,20.9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
